sku,Size,Paper,Color,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
hangtags,"2"" x 5.75"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),18.51,21.2,26.5,53,84.5,169,253.39,337.66,421.81,505.85,589.78,673.58,757.28,840.86,924.32,1007.68,1090.91,1174.03,1257.04,1339.93,1422.7,1505.36,1587.9,1670.34
hangtags,"2"" x 5.75"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,20.7,24.08,29.38,55.3,92.55,185.1,277.42,369.51,461.37,553,644.4,735.57,826.51,917.22,1007.7,1097.95,1187.97,1277.76,1367.32,1456.65,1545.75,1634.62,1723.26,1811.67
hangtags,"2"" x 6"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),28,32.4,36.6,62.4,107.6,191.2,282.96,374.48,465.76,556.8,647.6,738.16,828.48,918.56,1008.4,1098,1187.36,1276.48,1365.36,1454,1542.4,1630.56,1718.48,1806.16
hangtags,"2"" x 6"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,30.4,34.8,40.2,68.4,107.6,205.6,303,399.8,496,591.6,738.16,781,874.8,968,1060.6,1152.6,1244,1334.8,1425,1514.6,1603.6,1692,1779.8,1867
hangtags,"2"" x 6"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),18.88,21.6,27,54,86,172,257.88,343.64,429.28,514.8,600.2,685.48,770.64,855.68,940.6,1025.4,1110.08,1194.64,1279.08,1363.4,1447.6,2036.56,1615.64,1699.48
hangtags,"2"" x 6"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,21.16,24.6,30,56.4,123.4,222.8,337.96,452.88,567.56,682,796.2,1137.36,1023.88,1137.36,1250.6,1363.6,1476.36,1588.88,1701.16,1813.2,1925,1531.68,2147.88,2258.96
hangtags,"2"" x 6.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),31.25,35.75,37.5,63.75,101.25,195,288.5,381.75,474.75,567.5,660,752.25,844.25,936,1027.5,1118.75,1209.75,1300.5,1391,1481.25,1571.25,1661,1750.5,1839.75
hangtags,"2"" x 6.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,28.75,33.25,41.25,63.75,110,210,309.38,408.12,506.25,603.75,700.63,796.88,892.5,987.5,1081.88,1175.63,1268.75,1361.25,1453.13,1544.38,1635,1725,1814.38,1903.13
hangtags,"2"" x 6.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),19.25,22,27.5,55,87.5,175,262.38,349.63,436.75,523.75,610.63,697.38,784,870.5,956.87,1043.13,1129.25,1215.25,1301.13,1386.88,1472.5,1558,1643.38,1728.63
hangtags,"2"" x 6.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,31.63,35.13,41.63,79.5,125.25,226.5,343.5,460.25,576.75,693,809,924.75,1040.25,1155.5,1270.5,1385.25,1499.75,1614,1728,1841.75,1955.25,2068.5,2181.5,2294.25
hangtags,"2"" x 6.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),29.5,34.1,38.4,65.1,103.3,198.8,294.04,389.02,483.74,578.2,672.4,766.34,860.02,953.44,1046.6,1139.5,1232.14,1324.52,1416.64,1508.5,1600.1,1691.44,1782.52,1873.34
hangtags,"2"" x 6.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,32.1,36.7,42.3,71.6,112.4,214.4,315.75,416.45,516.5,615.9,714.65,812.75,910.2,1007,1103.15,1198.65,1293.5,1387.7,1481.25,1574.15,1666.4,1758,1848.95,1939.25
hangtags,"2"" x 6.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),19.62,22.4,28,56,89,178,266.87,355.61,444.22,532.7,621.05,709.27,797.36,885.32,973.15,1060.85,1148.42,1235.86,1323.17,1410.35,1497.4,1584.32,1671.11,1757.77
hangtags,"2"" x 6.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,32.09,35.65,42.25,80.6,127.1,230.2,349.04,467.62,585.94,704,821.8,939.34,1056.62,1173.64,1290.4,1406.9,1523.14,1639.12,1754.84,1870.3,1985.5,2100.44,2215.12,2329.54
hangtags,"2"" x 6.75"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),30.25,34.95,39.3,66.45,105.35,202.6,299.58,396.29,492.73,588.9,684.8,780.43,875.79,970.88,1065.7,1160.25,1254.53,1348.54,1442.28,1535.75,1628.95,1721.88,1814.54,1906.93
hangtags,"2"" x 6.75"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,32.95,37.65,43.35,73.2,114.8,218.8,322.13,424.77,526.75,628.05,728.68,828.63,927.9,1026.5,1124.42,1221.67,1318.25,1414.15,1509.38,1603.92,1697.8,1791,1883.53,1975.38
hangtags,"2"" x 6.75"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),19.99,22.8,28.5,57,90.5,181,271.37,361.59,451.69,541.65,631.48,721.16,810.72,900.14,989.42,1078.58,1167.59,1256.47,1345.22,1433.83,1522.3,1610.64,1698.85,1786.91
hangtags,"2"" x 6.75"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,22.56,26.18,28.5,59.7,99.95,199.9,299.58,398.99,498.13,597,695.6,793.93,891.99,989.78,1087.3,1184.55,1281.53,1378.24,1474.68,1570.85,1666.75,1762.38,1857.74,1952.83
hangtags,"2"" x 7"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),31,35.8,40.2,67.8,107.4,206.4,305.12,403.56,501.72,599.6,697.2,794.52,891.56,988.32,1084.8,1181,1276.92,1372.56,1467.92,1563,1657.8,1752.32,1846.56,1940.52
hangtags,"2"" x 7"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,33.8,38.6,44.4,74.8,117.2,223.2,328.5,433.1,537,640.2,742.7,844.5,945.6,1046,1145.7,1244.7,1343,1440.6,1537.5,1633.7,1729.2,1824,1918.1,2011.5
hangtags,"2"" x 7"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),20.36,23.2,29,58,92,184,275.86,367.58,459.16,550.6,641.9,733.06,824.08,914.96,1005.7,1096.3,1186.76,1277.08,1367.26,1457.3,1547.2,1636.96,1726.58,1816.06
hangtags,"2"" x 7"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,23.02,26.7,32.5,60.8,101.8,203.6,305.12,406.36,507.32,608,708.4,808.52,908.36,1007.92,1107.2,1206.2,1304.92,1403.36,1501.52,1599.4,1697,1794.32,1891.36,1988.12
hangtags,"2"" x 7.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),31.75,36.65,41.1,69.15,109.45,210.2,310.66,410.83,510.71,610.3,709.6,808.61,907.33,1005.76,1103.9,1201.75,1299.31,1396.58,1493.56,1590.25,1686.65,1782.76,1878.58,1974.11
