sku,Size,Paper,Color,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
postcards,"4"" x 9"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),20.52,24.12,30.78,39.6,75.6,108,216,323.64,430.92,537.84,644.4,750.6,856.44,961.92,1067.04,1171.8,1276.2,1380.24,1483.92,1587.24,1690.2,1792.8,1895.04,1996.92,2098.44
postcards,"4"" x 9"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),23.4,37.8,43.2,50.4,82.8,133.2,262.8,392.04,520.92,649.44,777.6,905.4,1032.84,1159.92,1286.64,1413,1539,1664.64,1789.92,1914.84,2039.4,2163.6,2287.44,2410.92,2534.04
postcards,"4"" x 9"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,24.84,39.6,45.36,51.48,86.4,136.8,270,402.48,534.24,665.28,795.6,925.2,1054.08,1182.24,1309.68,1436.4,1562.4,1687.68,1812.24,1936.08,2059.2,2181.6,2303.28,2424.24,2544.48
postcards,"4"" x 11"" Horizontal (EDDM Eligible)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),25.08,29.48,37.62,48.4,92.4,132,264,395.56,526.68,657.36,787.6,917.4,1046.76,1175.68,1304.16,1432.2,1559.8,1686.96,1813.68,1939.96,2065.8,2191.2,2316.16,2440.68,2564.76
postcards,"4"" x 11"" Horizontal (EDDM Eligible)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),28.6,46.2,52.8,61.6,101.2,162.8,321.2,479.16,636.68,793.76,950.4,1106.6,1262.36,1417.68,1572.56,1727,1881,2034.56,2187.68,2340.36,2492.6,2644.4,2795.76,2946.68,3097.16
postcards,"4"" x 11"" Horizontal (EDDM Eligible)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,30.36,48.4,55.44,62.92,105.6,167.2,330,491.92,652.96,813.12,972.4,1130.8,1288.32,1444.96,1600.72,1755.6,1909.6,2062.72,2214.96,2366.32,2516.8,2666.4,2815.12,2962.96,3109.92
postcards,"4"" x 11"" Vertical (EDDM Eligible)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),25.08,29.48,37.62,48.4,92.4,132,264,395.56,526.68,657.36,787.6,917.4,1046.76,1175.68,1304.16,1432.2,1559.8,1686.96,1813.68,1939.96,2065.8,2191.2,2316.16,2440.68,2564.76
postcards,"4"" x 11"" Vertical (EDDM Eligible)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),28.6,46.2,52.8,61.6,101.2,162.8,321.2,479.16,636.68,793.76,950.4,1106.6,1262.36,1417.68,1572.56,1727,1881,2034.56,2187.68,2340.36,2492.6,2644.4,2795.76,2946.68,3097.16
postcards,"4"" x 11"" Vertical (EDDM Eligible)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,30.36,48.4,55.44,62.92,105.6,167.2,330,491.92,652.96,813.12,972.4,1130.8,1288.32,1444.96,1600.72,1755.6,1909.6,2062.72,2214.96,2366.32,2516.8,2666.4,2815.12,2962.96,3109.92
postcards,"4.25"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),14.03,17.3,18.7,23.38,46.75,70.13,140.25,210.14,279.8,349.22,418.41,487.37,556.09,624.58,692.84,760.86,828.64,896.2,963.52,1030.6,1097.46,1164.08,1230.46,1296.61,1362.53
postcards,"4.25"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),16.13,21.04,24.08,28.75,50.96,86.02,171.34,256.19,340.57,424.49,507.94,590.92,673.43,755.48,837.06,918.17,998.81,1078.99,1158.7,1237.94,1316.71,1395.02,1472.86,1550.23,1627.13
postcards,"4.25"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,16.36,21.74,24.54,29.22,51.43,86.49,172.97,259,344.55,429.63,514.25,598.4,682.08,765.3,848.05,930.32,1012.14,1093.48,1174.36,1254.77,1334.71,1414.19,1493.2,1571.73,1649.81
postcards,"4.25"" x 5.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),14.03,17.3,18.7,23.38,46.75,70.13,140.25,210.14,279.8,349.22,418.41,487.37,556.09,624.58,692.84,760.86,828.64,896.2,963.52,1030.6,1097.46,1164.08,1230.46,1296.61,1362.53
