sku,Size,Paper,Color,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
greetingcards,"6"" x 8.5"" Pre-Scored to Fold to 4.25"" x 6"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",71.10,78.20,86.30,131.90,182.50,334.50,495.48,655.44,814.38,972.30,1129.20,1285.08,1439.94,1593.78,1746.60,1898.40,2049.18,2198.94,2347.68,2495.40,2642.10,2787.78,2932.44,3076.08
greetingcards,"6"" x 8.5"" Pre-Scored to Fold to 4.25"" x 6"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),76.20,86.87,91.40,91.40,208.00,395.70,590.85,783.45,973.50,1161.00,1345.95,1528.35,1708.20,1885.50,2060.25,2232.45,2402.10,2569.20,2733.75,2895.75,3055.20,3212.10,3366.45,3518.25
greetingcards,"6"" x 8.5"" Pre-Scored to Fold to 4.25"" x 6"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",49.17,60.60,76.10,142.10,208.00,411.00,623.49,835.47,1046.94,1257.90,1468.35,1678.29,1887.72,2096.64,2305.05,2512.95,2720.34,2927.22,3133.59,3339.45,3544.80,3749.64,3953.97,4157.79
greetingcards,"6"" x 8.5"" Pre-Scored to Fold to 4.25"" x 6"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),71.10,81.26,92.93,157.40,248.80,487.50,735.18,981.84,1227.48,1472.10,1715.70,1958.28,2199.84,2440.38,2679.90,2918.40,3155.88,3392.34,3627.78,3862.20,4095.60,4327.98,4559.34,4789.68
greetingcards,"6.25"" x 9"" Pre-Scored to Fold to 4.5"" x 6.25"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",76.88,84.50,93.13,141.88,195.63,358.13,529.50,699.75,868.88,1036.88,1203.75,1369.50,1534.13,1697.63,1860.00,2021.25,2181.38,2340.38,2498.25,2655.00,2810.63,2965.13,3118.50,3270.75
greetingcards,"6.25"" x 9"" Pre-Scored to Fold to 4.5"" x 6.25"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),82.50,94.06,98.75,147.50,223.75,425.63,634.69,840.94,1044.38,1245.00,1442.81,1637.81,1830.00,2019.38,2205.94,2389.69,2570.63,2748.75,2924.06,3096.56,3266.25,3433.13,3597.19,3758.44
greetingcards,"6.25"" x 9"" Pre-Scored to Fold to 4.5"" x 6.25"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",52.69,65.09,81.88,153.13,223.75,442.50,670.69,898.31,1125.38,1351.87,1577.81,1803.19,2028.00,2252.25,2475.94,2699.06,2921.63,3143.63,3365.06,3585.94,3806.25,4026.00,4245.19,4463.81
greetingcards,"6.25"" x 9"" Pre-Scored to Fold to 4.5"" x 6.25"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),76.88,87.88,100.44,170.00,268.75,526.88,793.88,1059.75,1324.50,1588.13,1850.63,2112.00,2372.25,2631.38,2889.38,3146.25,3402.00,3656.63,3910.13,4162.50,4413.75,4663.88,4912.88,5160.75
greetingcards,"6.25"" x 9"" Pre-Scored to Fold to 4.5"" x 6.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",76.88,84.50,93.13,141.88,195.63,358.13,529.50,699.75,868.88,1036.88,1203.75,1369.50,1534.13,1697.63,1860.00,2021.25,2181.38,2340.38,2498.25,2655.00,2810.63,2965.13,3118.50,3270.75
greetingcards,"6.25"" x 9"" Pre-Scored to Fold to 4.5"" x 6.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),82.50,94.06,98.75,147.50,223.75,425.63,634.69,840.94,1044.38,1245.00,1442.81,1637.81,1830.00,2019.38,2205.94,2389.69,2570.63,2748.75,2924.06,3096.56,3266.25,3433.13,3597.19,3758.44
