,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,Self Cover,0,null,null,null,-,307.5,335.68,376.08,567.38,907.8,1424,1972.72,2523.96,3067.72,3604,4132.8,4654.12,5167.96,5674.32,6173.2,6664.6,7148.52,7624.96,8093.92,8555.4,9009.4,9455.92,9894.96,10326.52
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,-,355.64,397.4,435.73,640.54,1008.23,1691.16,2432.66,3154.45,3866.35,4616.04,5314.88,6003.72,6682.56,7351.39,8010.22,8659.04,9297.86,9926.67,10545.48,11154.28,11753.09,12341.88,12920.67,13489.46
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,-,361.29,402.12,453.54,697.94,1103.03,1879.46,2747.26,3588.16,4421.98,5296.39,6122.76,6941.93,7753.9,8558.67,9356.24,10146.61,10929.79,11705.76,12474.54,13236.11,13990.49,14737.66,15477.64,16210.41
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,-,361.29,402.12,453.54,697.94,1103.03,1879.46,2747.26,3588.16,4421.98,5296.39,6122.76,6941.93,7753.9,8558.67,9356.24,10146.61,10929.79,11705.76,12474.54,13236.11,13990.49,14737.66,15477.64,16210.41
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,-,366.54,408.01,460.09,708.71,1119.73,1911.72,2795.35,3650.6,4498,5385.24,6223.68,7054.17,7876.72,8691.33,9498.01,10296.76,11087.59,11870.5,12645.5,13417.95,14177.47,14929.09,15672.82,16408.67
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,null,null,-,282.25,308.08,345.11,526.39,841.98,1319.28,1847.58,2365.83,2877.13,3445.05,3951.41,4450.66,4942.81,5427.85,5905.79,6376.62,6840.34,7296.96,7746.47,8188.88,8624.18,9052.37,9473.46,9887.44
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,-,-,436.51,479.6,702.03,1106.97,1848.24,2633.78,3408.58,4172.65,4925.99,5668.59,6400.46,7121.6,7832,8531.67,9220.6,9898.8,10566.27,11223,11869,12504.26,13128.8,13742.59,14345.66
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,-,-,441.22,497.41,759.43,1201.77,2036.54,2948.38,3842.3,4728.28,5606.34,6476.47,7338.67,8192.94,9039.28,9877.69,10708.18,11530.73,12345.36,13152.06,13950.82,14741.66,15524.58,16299.56,17066.61
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,-,-,441.22,497.41,759.43,1201.77,2036.54,2948.38,3842.3,4728.28,5606.34,6476.47,7338.67,8192.94,9039.28,9877.69,10708.18,11530.73,12345.36,13152.06,13950.82,14741.66,15524.58,16299.56,17066.61
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,-,-,447.11,503.96,770.2,1218.47,2068.8,2996.47,3904.74,4804.31,5695.19,6577.39,7450.91,8315.76,9171.94,10019.46,10858.32,11688.53,12510.1,13323.02,14132.66,14928.65,15716,16494.74,17264.87
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,Self Cover,0,null,null,null,-,-,360.21,403.61,608.37,973.62,1528.72,2115.74,2704.68,3285.54,3858.32,4423.02,4979.65,5528.2,6068.67,6601.06,7125.37,7641.6,8149.76,8649.83,9141.83,9625.75,10101.59,10569.36,11029.04
,"5.5"" x 8.5 "" Vertical","20 pages (4 cover, 16 inside )",100 lb Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,398.6,462.7,514.77,567.98,834.38,1309.3,2196.95,3128.45,4052.78,4964.97,5865,6752.88,7628.6,8492.16,9343.57,10182.82,11009.92,11824.87,12627.66,13418.29,14196.78,14963.1,15717.27,16459.28,17189.15
,"5.5"" x 8.5 "" Vertical","20 pages (4 cover, 16 inside )",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,-,468.35,519.49,585.79,891.78,1404.1,2385.25,3443.05,4486.5,5520.6,6545.35,7560.75,8566.8,9563.5,10550.85,11528.85,12497.5,13456.8,14406.75,15347.35,16278.6,17200.5,18113.05,19016.25,19910.1
